Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,RecursiveInsertionSort,2,0.044200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.043100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.265800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.256100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.262400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.179100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.181800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.175500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.290100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.293600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.252400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.702900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,5.762700,67.79,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.676400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.470100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.517600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.522800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.139300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.151700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.153300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.080400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.105500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.062000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.023000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.024200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.023500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.444900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.436600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.437900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.373200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.421000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.447700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.088400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.117200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.084600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.568900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.570800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.633700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.067400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.058900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.022200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.065000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.022200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.065900,0.00,0.00
