Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,InsertionSort,2,0.075900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.075600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.048700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.053500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.052900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.073900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.081000,0.00,0.00
randomArrays.txt,InsertionSort,3,0.081100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.214700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.202100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.192900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.138900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.136600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.132700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.043400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.043700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.043500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.023900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.027900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.023200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.008300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.008800,0.00,0.00
randomArrays.txt,InsertionSort,3,0.009800,0.00,0.00
randomArrays.txt,InsertionSort,1,0.245000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.217600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.234400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.122800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.120300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.121900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.121100,0.00,0.00
randomArrays.txt,InsertionSort,2,0.122900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.107100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.029800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.033400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.032100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.161900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.150800,0.00,0.00
randomArrays.txt,InsertionSort,3,0.162900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.009200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.008600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.009400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.008400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.016100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.015600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.212300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.222100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.203100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.197300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.202300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.214900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.049500,0.00,0.00
randomArrays.txt,InsertionSort,2,0.092200,0.00,0.00
randomArrays.txt,InsertionSort,3,0.049400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.128100,0.00,0.00
randomArrays.txt,InsertionSort,2,0.136300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.138500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.003400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.004400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.004400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.027800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.027100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.028300,0.00,0.00
randomArrays.txt,InsertionSort,1,0.013500,0.00,0.00
randomArrays.txt,InsertionSort,2,0.014200,0.00,0.00
randomArrays.txt,InsertionSort,3,0.053600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.072100,0.00,0.00
randomArrays.txt,InsertionSort,2,0.139300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.075000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.002700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.002300,0.00,0.00
randomArrays.txt,InsertionSort,3,0.002200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.140800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.122700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.165100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.090800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.115000,0.00,0.00
randomArrays.txt,InsertionSort,3,0.101100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.140100,0.00,0.00
randomArrays.txt,InsertionSort,2,0.138300,0.00,0.00
