Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,QuickSort,3,6.609600,59.10,0.00
randomArrays.txt,QuickSort,1,5.689200,0.00,0.00
randomArrays.txt,QuickSort,2,5.708100,0.00,0.00
randomArrays.txt,QuickSort,3,6.589400,0.00,0.00
randomArrays.txt,QuickSort,1,7.833900,49.86,0.00
randomArrays.txt,QuickSort,2,7.947200,0.00,0.00
randomArrays.txt,QuickSort,3,7.855600,49.73,0.00
randomArrays.txt,QuickSort,1,3.785300,0.00,0.00
randomArrays.txt,QuickSort,2,3.731400,0.00,0.00
randomArrays.txt,QuickSort,3,4.253100,91.84,0.00
randomArrays.txt,QuickSort,1,2.941800,0.00,0.00
randomArrays.txt,QuickSort,2,2.909300,0.00,0.00
randomArrays.txt,QuickSort,3,2.926400,0.00,0.00
randomArrays.txt,QuickSort,1,5.133800,76.09,0.00
randomArrays.txt,QuickSort,2,3.721200,0.00,0.00
randomArrays.txt,QuickSort,3,5.106900,0.00,0.00
randomArrays.txt,QuickSort,1,1.454300,0.00,0.00
randomArrays.txt,QuickSort,2,1.236100,316.01,0.00
randomArrays.txt,QuickSort,3,1.240200,0.00,0.00
randomArrays.txt,QuickSort,1,3.641700,0.00,0.00
randomArrays.txt,QuickSort,2,3.758800,103.92,0.00
randomArrays.txt,QuickSort,3,3.662500,0.00,0.00
randomArrays.txt,QuickSort,1,2.864800,136.35,0.00
randomArrays.txt,QuickSort,2,2.874200,0.00,0.00
randomArrays.txt,QuickSort,3,2.924700,0.00,0.00
randomArrays.txt,QuickSort,1,3.269500,0.00,0.00
randomArrays.txt,QuickSort,2,5.769700,0.00,0.00
randomArrays.txt,QuickSort,3,3.176300,0.00,0.00
randomArrays.txt,QuickSort,1,7.035300,55.52,0.00
randomArrays.txt,QuickSort,2,7.105200,0.00,0.00
randomArrays.txt,QuickSort,3,5.719400,68.30,0.00
randomArrays.txt,QuickSort,1,5.927000,0.00,0.00
randomArrays.txt,QuickSort,2,5.920100,65.98,0.00
randomArrays.txt,QuickSort,3,5.888300,0.00,0.00
randomArrays.txt,QuickSort,1,2.750200,0.00,0.00
randomArrays.txt,QuickSort,2,2.899700,0.00,0.00
randomArrays.txt,QuickSort,3,1.677000,0.00,0.00
randomArrays.txt,QuickSort,1,2.068500,0.00,0.00
randomArrays.txt,QuickSort,2,2.650400,147.38,0.00
randomArrays.txt,QuickSort,3,2.498700,0.00,0.00
randomArrays.txt,QuickSort,1,0.842300,0.00,0.00
randomArrays.txt,QuickSort,2,1.086100,0.00,0.00
randomArrays.txt,QuickSort,3,1.224500,0.00,0.00
randomArrays.txt,QuickSort,1,8.072800,48.39,0.00
randomArrays.txt,QuickSort,2,10.261200,38.07,0.00
randomArrays.txt,QuickSort,3,8.123400,0.00,0.00
randomArrays.txt,QuickSort,1,4.443200,87.92,0.00
randomArrays.txt,QuickSort,2,4.051000,0.00,0.00
randomArrays.txt,QuickSort,3,5.918300,66.00,0.00
randomArrays.txt,QuickSort,1,5.288700,73.86,0.00
randomArrays.txt,QuickSort,2,2.807800,0.00,0.00
randomArrays.txt,QuickSort,3,3.035600,0.00,0.00
randomArrays.txt,QuickSort,1,1.827800,0.00,0.00
randomArrays.txt,QuickSort,2,2.094800,0.00,0.00
randomArrays.txt,QuickSort,3,6.420500,60.84,0.00
randomArrays.txt,QuickSort,1,6.786300,0.00,0.00
randomArrays.txt,QuickSort,2,3.389000,115.26,0.00
randomArrays.txt,QuickSort,3,6.776100,0.00,0.00
randomArrays.txt,QuickSort,1,0.876100,0.00,0.00
randomArrays.txt,QuickSort,2,0.838200,0.00,0.00
randomArrays.txt,QuickSort,3,0.821700,0.00,0.00
randomArrays.txt,QuickSort,1,0.950500,410.97,0.00
randomArrays.txt,QuickSort,2,0.717300,0.00,0.00
randomArrays.txt,QuickSort,3,1.600600,0.00,0.00
randomArrays.txt,QuickSort,1,6.672800,58.54,0.00
randomArrays.txt,QuickSort,2,9.324200,0.00,0.00
randomArrays.txt,QuickSort,3,8.390300,46.56,0.00
randomArrays.txt,QuickSort,1,7.572800,51.58,0.00
randomArrays.txt,QuickSort,2,7.090300,0.00,0.00
randomArrays.txt,QuickSort,3,8.475200,46.09,0.00
randomArrays.txt,QuickSort,1,3.140300,0.00,0.00
randomArrays.txt,QuickSort,2,3.160300,0.00,0.00
randomArrays.txt,QuickSort,3,3.145900,0.00,0.00
randomArrays.txt,QuickSort,1,5.287200,0.00,0.00
randomArrays.txt,QuickSort,2,4.781700,81.69,0.00
randomArrays.txt,QuickSort,3,6.540500,0.00,0.00
randomArrays.txt,QuickSort,1,0.487200,0.00,0.00
randomArrays.txt,QuickSort,2,0.310100,0.00,0.00
randomArrays.txt,QuickSort,3,0.299300,0.00,0.00
randomArrays.txt,QuickSort,1,2.652400,0.00,0.00
randomArrays.txt,QuickSort,2,2.276800,0.00,0.00
randomArrays.txt,QuickSort,3,2.253300,0.00,0.00
randomArrays.txt,QuickSort,1,1.234100,0.00,0.00
randomArrays.txt,QuickSort,2,1.245000,0.00,0.00
randomArrays.txt,QuickSort,3,1.220000,0.00,0.00
randomArrays.txt,QuickSort,1,3.922600,99.58,0.00
randomArrays.txt,QuickSort,2,4.067400,0.00,0.00
randomArrays.txt,QuickSort,3,4.005600,0.00,0.00
randomArrays.txt,QuickSort,1,0.215400,0.00,0.00
randomArrays.txt,QuickSort,2,0.213600,0.00,0.00
randomArrays.txt,QuickSort,3,0.208700,0.00,0.00
randomArrays.txt,QuickSort,1,5.254200,0.00,0.00
randomArrays.txt,QuickSort,2,6.088000,0.00,0.00
randomArrays.txt,QuickSort,3,6.060400,64.46,0.00
randomArrays.txt,QuickSort,1,5.270500,74.12,0.00
randomArrays.txt,QuickSort,2,3.223800,0.00,0.00
randomArrays.txt,QuickSort,3,5.627200,0.00,0.00
randomArrays.txt,QuickSort,1,8.356100,0.00,0.00
randomArrays.txt,QuickSort,2,12.473800,31.32,0.00
randomArrays.txt,QuickSort,3,13.830000,28.24,0.00
randomArrays.txt,QuickSort,1,0.627400,0.00,0.00
randomArrays.txt,QuickSort,2,0.916600,0.00,0.00
randomArrays.txt,QuickSort,3,0.688500,0.00,0.00
randomArrays.txt,QuickSort,1,6.577200,0.00,0.00
randomArrays.txt,QuickSort,2,8.379100,46.62,0.00
randomArrays.txt,QuickSort,3,7.822200,0.00,0.00
randomArrays.txt,QuickSort,1,2.384500,0.00,0.00
randomArrays.txt,QuickSort,2,2.365500,0.00,0.00
randomArrays.txt,QuickSort,3,2.387400,0.00,0.00
randomArrays.txt,QuickSort,1,1.133500,0.00,0.00
randomArrays.txt,QuickSort,2,0.924900,0.00,0.00
randomArrays.txt,QuickSort,3,1.441400,0.00,0.00
